itemString,marketValue,minBuyout,historical,numAuctions,date
114237,88118855,87840400,35454141,3,2021-03-15 07:54:22
13051,188288408,240648000,161454720,1,2021-03-15 07:54:22
4656,4849386,0,2129466,0,2021-03-15 07:54:22
24652,1520070,792400,1750006,6,2021-03-15 07:54:22
45237,157106174,39641000,8678213,3,2021-03-15 07:54:22
89367,1423623,1398500,1613813,7,2021-03-15 07:54:22
8134,51264837,67209200,32977509,4,2021-03-15 07:54:22
9918,12127661,12103900,21095058,2,2021-03-15 07:54:22
38846,267878,259500,189247,4,2021-03-15 07:54:22
22203,4066340,1500000,7234540,6,2021-03-15 07:54:22
25142,141008772,146096300,99113624,4,2021-03-15 07:54:22
109129,8632,5900,8698,14,2021-03-15 07:54:22
32428,90426,23000,20997,15,2021-03-15 07:54:22
4054,27755481,24282500,31703616,10,2021-03-15 07:54:22
12713,10500319,25000,2289119,6,2021-03-15 07:54:22
112286,29478576,0,9947352,0,2021-03-15 07:54:22
7754,150393789,148118100,116737197,4,2021-03-15 07:54:22
4306,2578,2000,2935,24,2021-03-15 07:54:22
116577,31582930,37006700,41736969,1,2021-03-15 07:54:22
82159,96220298,96207100,47883058,1,2021-03-15 07:54:22
3355,145374,97200,168822,13,2021-03-15 07:54:22
15246,123566,119300,258733,13,2021-03-15 07:54:22
41555,5080272,5079800,5082233,6,2021-03-15 07:54:22
116261,10843870,2000000,4581175,8,2021-03-15 07:54:22
74837,101908,144800,48685,4,2021-03-15 07:54:22
74843,108650,29900,169273,8,2021-03-15 07:54:22
74720,313540,0,635642,0,2021-03-15 07:54:22
115804,601044,0,90560,0,2021-03-15 07:54:22
6358,223991,222000,129440,11,2021-03-15 07:54:22
109222,6109,6000,11383,8,2021-03-15 07:54:22
112165,17633332,20189400,6214532,4,2021-03-15 07:54:22
71365,1120206,990000,1017774,3,2021-03-15 07:54:22
37700,66619,36200,93779,20,2021-03-15 07:54:22
21764,44736530,247800,6368131,3,2021-03-15 07:54:22
15126,274619903,306484200,255090891,10,2021-03-15 07:54:22
