itemString,marketValue,minBuyout,historical,numAuctions,date
9876,20522827,19521900,18058959,2,2021-03-15 07:54:23
1707,4809,100,1943,2,2021-03-15 07:54:23
39666,4519382,5626400,2888104,3,2021-03-15 07:54:23
87448,0,0,101004000,0,2021-03-15 07:54:23
4084,11834138,6837900,11552443,4,2021-03-15 07:54:23
13039,3910586,3750000,6013659,5,2021-03-15 07:54:23
6419,11640651,12142900,11730929,4,2021-03-15 07:54:23
5975,10044527000,0,7855507600,0,2021-03-15 07:54:23
21882,21713,3000,9623,13,2021-03-15 07:54:23
87580,7514709,7500000,7064402,2,2021-03-15 07:54:23
14750,91499276,97981700,47570059,4,2021-03-15 07:54:23
10620,10111,8500,14517,16,2021-03-15 07:54:23
110640,19151801,14781200,10588358,1,2021-03-15 07:54:23
14562,340753337,364211400,232411824,3,2021-03-15 07:54:23
55526,2616136,2287800,1006196,3,2021-03-15 07:54:23
7558,14515828,14909000,17133031,3,2021-03-15 07:54:23
74837,79576,42500,81685,15,2021-03-15 07:54:23
17010,83355,43800,76659,11,2021-03-15 07:54:23
36516,53728232,0,39077742,0,2021-03-15 07:54:23
6576,4530094,3513000,10403997,6,2021-03-15 07:54:23
31235,165544625,271473900,187766158,2,2021-03-15 07:54:23
9938,2582497,1274400,3510112,4,2021-03-15 07:54:23
1447,21489657,9999900,50419364,2,2021-03-15 07:54:23
83090,299067717,290000000,286806359,3,2021-03-15 07:54:23
116493,69526614,50005000,79101242,2,2021-03-15 07:54:23
24726,1288124,1192800,3731010,8,2021-03-15 07:54:23
106726,2921680,298800,9906153,1,2021-03-15 07:54:23
31894,6432305,7135400,2590202,1,2021-03-15 07:54:23
66985,0,0,334767290,0,2021-03-15 07:54:23
14286,2810765,3504000,1767230,2,2021-03-15 07:54:23
14962,15871858,15847300,20103569,5,2021-03-15 07:54:23
37164,142560889,197673400,61544264,1,2021-03-15 07:54:23
115987,1500000,0,1250000,0,2021-03-15 07:54:23
10387,6849030,8574200,2732663,2,2021-03-15 07:54:23
16840,291185,50000,543233,2,2021-03-15 07:54:23
4694,103857396,124793100,37335776,1,2021-03-15 07:54:23
31215,846312309,939862500,441083965,1,2021-03-15 07:54:23
36653,27091843,27649300,36423466,1,2021-03-15 07:54:23
76700,558521,505100,207242,1,2021-03-15 07:54:23
64394,8735381,10001600,7649077,1,2021-03-15 07:54:23
16249,1895544,1331300,1366012,3,2021-03-15 07:54:23
43013,124785,102200,27494,20,2021-03-15 07:54:23
36675,16556985,19212000,11101441,1,2021-03-15 07:54:23
15167,4310128,2989700,17449663,6,2021-03-15 07:54:23
71716,18777824,0,20853616,0,2021-03-15 07:54:23
14227,44133,10000,88840,5,2021-03-15 07:54:23
116724,11975171,0,1691550,0,2021-03-15 07:54:23
15655,55975302,55974400,63784806,2,2021-03-15 07:54:23
66993,25175146,24900000,22471271,2,2021-03-15 07:54:23
71365,780126,700000,1350108,6,2021-03-15 07:54:23
116646,29162713,27500000,38656406,4,2021-03-15 07:54:23
25200,11930400,2533800,13476020,3,2021-03-15 07:54:23
14908,5364424,4775300,8434902,6,2021-03-15 07:54:23
9905,5731961,2450900,2166917,4,2021-03-15 07:54:23
3199,3671927,4512100,4232093,1,2021-03-15 07:54:23
18338,88215321,85114200,68517402,1,2021-03-15 07:54:23
9920,6656911,7894500,5955395,3,2021-03-15 07:54:23
16722,903503227,886339200,979768833,1,2021-03-15 07:54:23
22787,590726,490000,484000,9,2021-03-15 07:54:23
116620,11842790,15240000,8834859,4,2021-03-15 07:54:23
36925,208848,60000,292427,7,2021-03-15 07:54:23
6605,589176,400000,3699100,4,2021-03-15 07:54:23
37765,7167324,0,7518820,0,2021-03-15 07:54:23
45874,9066995,5000000,7908658,1,2021-03-15 07:54:23
67152,0,0,10139688,0,2021-03-15 07:54:23
94587,130632146,130762600,138964372,3,2021-03-15 07:54:23
9806,4749312,6904900,2285080,3,2021-03-15 07:54:23
2564,2266295,1991500,1487780,3,2021-03-15 07:54:23
67147,12709317,8000000,19926954,1,2021-03-15 07:54:23
9327,1420646,981000,26338914,1,2021-03-15 07:54:23
15192,8423049,8403700,9154634,7,2021-03-15 07:54:23
15176,6912544,2298600,12927902,9,2021-03-15 07:54:23
16671,2500000000,0,2499999975,0,2021-03-15 07:54:23
116155,7313420,5008700,8073239,11,2021-03-15 07:54:23
55699,6605646,8500000,8639854,1,2021-03-15 07:54:23
36331,24660653,32751600,3002462,1,2021-03-15 07:54:23
14976,10366391,9344300,30493790,3,2021-03-15 07:54:23
41599,747821,800000,1646409,19,2021-03-15 07:54:23
15236,372640,1850400,2683421,3,2021-03-15 07:54:23
944,105612373,89559600,67920656,1,2021-03-15 07:54:23
44144,7776053,2001800,17395840,2,2021-03-15 07:54:23
13446,12463,10000,11502,8,2021-03-15 07:54:23
55624,25431320,0,20189393,0,2021-03-15 07:54:23
15152,11391761,5247500,11899647,4,2021-03-15 07:54:23
87413,200586,0,196136,0,2021-03-15 07:54:23
19167,162288181,162287100,162296485,7,2021-03-15 07:54:23
31222,62371784,40007500,60757055,1,2021-03-15 07:54:23
14235,23626070,24457400,9855618,2,2021-03-15 07:54:23
14972,126380767,195194300,182589860,1,2021-03-15 07:54:23
49908,114342,72000,130354,22,2021-03-15 07:54:23
36438,38034020,0,658582,0,2021-03-15 07:54:23
15678,43203264,37976800,39269522,5,2021-03-15 07:54:23
1203,2358869,2200600,11018488,5,2021-03-15 07:54:23
90591,34035537,0,27725522,0,2021-03-15 07:54:23
10301,9021982,8894000,11326914,3,2021-03-15 07:54:23
25069,4160504,504600,1817085,2,2021-03-15 07:54:23
9929,4701796,2174800,7963899,4,2021-03-15 07:54:23
11732,18656025,0,16795252,0,2021-03-15 07:54:23
