itemString,marketValue,minBuyout,historical,numAuctions,date
116692,238906314,259990100,86186372,1,2021-03-15 07:54:20
3288,136092042,141186000,83043657,2,2021-03-15 07:54:20
109160,434999,140000,1168867,5,2021-03-15 07:54:20
14843,13724836,705100,9571353,5,2021-03-15 07:54:20
15498,40504256,44102300,19355813,2,2021-03-15 07:54:20
111438,195689,0,158343,0,2021-03-15 07:54:20
109128,10339,9900,10112,18,2021-03-15 07:54:20
6662,107946,59700,243582,8,2021-03-15 07:54:20
10506,98707597,5991000,71354709,1,2021-03-15 07:54:20
52772,3549675,6999900,1276253,7,2021-03-15 07:54:20
114931,46288,45000,75983,5,2021-03-15 07:54:20
15276,303795,220000,2000127,1,2021-03-15 07:54:20
7075,6083,10000,7651,17,2021-03-15 07:54:20
71341,9818643,4576000,3390320,1,2021-03-15 07:54:20
8115,2861690,2616800,3665852,2,2021-03-15 07:54:20
22785,394540,520000,120796,11,2021-03-15 07:54:20
14047,4194,3000,4587,43,2021-03-15 07:54:20
11382,9171225,5720000,6842681,7,2021-03-15 07:54:20
103795,8118620,9999900,9505231,1,2021-03-15 07:54:20
24935,53342558,0,11913647,0,2021-03-15 07:54:20
31896,19119099,29400000,68685606,7,2021-03-15 07:54:20
74725,2989284,2989000,3007646,5,2021-03-15 07:54:20
118878,635670691,798868600,295598096,1,2021-03-15 07:54:20
32229,238345,69900,227083,14,2021-03-15 07:54:20
112165,9273600,9273600,2143847,6,2021-03-15 07:54:20
23437,6384498,6104000,8190296,7,2021-03-15 07:54:20
54849,723499,990000,1195596,1,2021-03-15 07:54:20
116721,10012597,0,9509420,0,2021-03-15 07:54:20
55735,10650136,4010000,2261046,4,2021-03-15 07:54:20
52775,24424471,24424200,24424933,4,2021-03-15 07:54:20
72163,911200,2003200,837194,10,2021-03-15 07:54:20
36925,84330,70000,1179174,11,2021-03-15 07:54:20
4232,136055,149400,270015,16,2021-03-15 07:54:20
74707,1730977,1806200,293222,3,2021-03-15 07:54:20
76141,215693,200000,388146,19,2021-03-15 07:54:20
118391,566207,500700,70963,2,2021-03-15 07:54:20
7360,49820703,66289600,27580832,2,2021-03-15 07:54:20
128311,35118302,20009800,36086352,10,2021-03-15 07:54:20
110645,15597775,7880100,4126998,2,2021-03-15 07:54:20
23427,1188860,760500,857980,5,2021-03-15 07:54:20
23793,5622431,3500000,2981580,3,2021-03-15 07:54:20
15214,5904187,1828300,9421248,10,2021-03-15 07:54:20
72095,3082647,2955000,2719755,10,2021-03-15 07:54:20
112299,1992053743,2950000000,3362649,1,2021-03-15 07:54:20
116589,76434150,75861200,68871900,1,2021-03-15 07:54:20
4566,885837,0,2126187,0,2021-03-15 07:54:20
44922,4846662,10000200,7209635,3,2021-03-15 07:54:20
109131,4078,3800,11434,27,2021-03-15 07:54:20
7990,2437241,2855100,1801112,4,2021-03-15 07:54:20
14966,33586972,39999900,68453811,4,2021-03-15 07:54:20
2318,72731,65500,58628,29,2021-03-15 07:54:20
23441,463895,455500,224700,10,2021-03-15 07:54:20
25048,8928911,5009900,8511473,4,2021-03-15 07:54:20
14288,38079217,38079200,48626705,7,2021-03-15 07:54:20
21877,2602,1400,2518,84,2021-03-15 07:54:20
37467,99962171,99951500,74463478,1,2021-03-15 07:54:20
43109,174372326,450000000,13043211,1,2021-03-15 07:54:20
27684,11656689,0,6623689,0,2021-03-15 07:54:20
2575,80818,22500,166286,82,2021-03-15 07:54:20
109219,111490,5000,819882,4,2021-03-15 07:54:20
8367,85296423,83158400,79754055,1,2021-03-15 07:54:20
66932,36678156,37790000,21334095,1,2021-03-15 07:54:20
24838,18406048,505600,10899339,2,2021-03-15 07:54:20
38953,1812247,2001100,1922843,4,2021-03-15 07:54:20
13464,146425,373300,227883,7,2021-03-15 07:54:20
110646,4499259,4499000,4098918,4,2021-03-15 07:54:20
17050,999047366,800008400,753884016,1,2021-03-15 07:54:20
41100,1963831,1957500,3221726,4,2021-03-15 07:54:20
112384,2916426,0,1498355,0,2021-03-15 07:54:20
109167,11344197,8503800,17349958,2,2021-03-15 07:54:20
21803,14666590,17690500,12814095,1,2021-03-15 07:54:20
2771,81511,65000,75950,12,2021-03-15 07:54:20
8846,455105,330000,658955,5,2021-03-15 07:54:20
10153,3649666,3008800,2931093,2,2021-03-15 07:54:20
42970,663900,0,442081,0,2021-03-15 07:54:20
116923,4000,4000,9714,2,2021-03-15 07:54:20
52181,556448,505300,448908,11,2021-03-15 07:54:20
11291,7346,8800,81246,4,2021-03-15 07:54:20
23804,218631401,0,301637480,0,2021-03-15 07:54:20
127714,320000000,320000000,320000000,1,2021-03-15 07:54:20
76636,1095446,705100,3303993,5,2021-03-15 07:54:20
106441,1891889,0,2941858,0,2021-03-15 07:54:20
811,155770876,0,141521147,0,2021-03-15 07:54:20
111671,8690230,88800,1610389,3,2021-03-15 07:54:20
38937,52142,50500,137063,3,2021-03-15 07:54:20
15532,49677041,45005300,78209570,2,2021-03-15 07:54:20
15372,7869757,554600,15675912,10,2021-03-15 07:54:20
86380,525815,500000,570742,4,2021-03-15 07:54:20
52178,622149,490000,179943,6,2021-03-15 07:54:20
37700,97810,80000,77543,16,2021-03-15 07:54:20
14744,108252927,0,133161231,0,2021-03-15 07:54:20
37807,110054491,108690900,91729291,4,2021-03-15 07:54:20
18661,25062893,25004600,25056360,1,2021-03-15 07:54:20
33470,4043,1900,13607,47,2021-03-15 07:54:20
116697,15044755,15004700,11248966,2,2021-03-15 07:54:20
2836,4129,1300,9090,16,2021-03-15 07:54:20
62784,24601,4000,31715,5,2021-03-15 07:54:20
