itemString,marketValue,minBuyout,historical,numAuctions,date
45849,99610332,0,79904082,0,2021-03-15 07:54:20
14934,10336064,6990000,9815386,1,2021-03-15 07:54:20
3823,3486599,4990000,526436,3,2021-03-15 07:54:20
14399,56444493,57761300,35543352,2,2021-03-15 07:54:20
33470,7579,3000,7522,41,2021-03-15 07:54:20
109141,5120,2900,12042,6,2021-03-15 07:54:20
2243,54233362,49990000,50043985,1,2021-03-15 07:54:20
7973,1577125,0,2099029,0,2021-03-15 07:54:20
25094,6912867,0,2554063,0,2021-03-15 07:54:20
14867,18939477,30225800,15468576,3,2021-03-15 07:54:20
36163,10855630,9807600,9419522,2,2021-03-15 07:54:20
64397,193782127,199999900,111865959,3,2021-03-15 07:54:20
55770,9609481,0,6245459,0,2021-03-15 07:54:20
15252,2913789,3467300,5806254,3,2021-03-15 07:54:20
21800,36139130,33333300,33493718,1,2021-03-15 07:54:20
110640,29148144,19999900,44189781,1,2021-03-15 07:54:20
14459,2958962,0,9290715,0,2021-03-15 07:54:20
14595,0,0,10301511,0,2021-03-15 07:54:20
51950,926486,925500,936386,8,2021-03-15 07:54:20
13863,8970206,0,2918785,0,2021-03-15 07:54:20
118601,13778023,0,28687877,0,2021-03-15 07:54:20
87392,3372613,0,5089768,0,2021-03-15 07:54:20
12359,12459,12400,26588,11,2021-03-15 07:54:20
9999,12907194,0,9114375,0,2021-03-15 07:54:20
124669,122695,90000,212617,11,2021-03-15 07:54:20
109145,1591309464,3930000000,1839642,1,2021-03-15 07:54:20
54849,1405366,1499700,1209856,2,2021-03-15 07:54:20
116193,191942267,500000000,73769343,2,2021-03-15 07:54:20
38816,48246331,49070700,15298032,2,2021-03-15 07:54:20
2592,9954,7000,8292,24,2021-03-15 07:54:20
38782,6786525,6837200,3968698,2,2021-03-15 07:54:20
10067,4802543,1504200,6598394,5,2021-03-15 07:54:20
10109,918940,500000,3586403,1,2021-03-15 07:54:20
109140,17255,4900,8511,8,2021-03-15 07:54:20
54483,13446084,9759600,7633534,1,2021-03-15 07:54:20
112282,0,0,26674864,0,2021-03-15 07:54:20
10190,1039523,1789500,2919648,2,2021-03-15 07:54:20
