itemString,marketValue,minBuyout,historical,numAuctions,date
184343,412184820,0,312671516,0,2021-03-15 07:54:30
23976,0,0,8500,0,2021-03-15 07:54:30
34220,0,0,127266254,0,2021-03-15 07:54:30
44769,0,0,20300,0,2021-03-15 07:54:30
159145,0,0,600,0,2021-03-15 07:54:30
20435,0,0,150000100,0,2021-03-15 07:54:30
35503,250588103,250009400,226511793,1,2021-03-15 07:54:30
153077,0,0,352500,0,2021-03-15 07:54:30
8218,0,0,1600,0,2021-03-15 07:54:30
32850,3429832117,4207181800,1665081679,1,2021-03-15 07:54:30
40356,0,0,5100,0,2021-03-15 07:54:30
22147,0,0,10000000,0,2021-03-15 07:54:30
25896,250588103,250009400,257362341,1,2021-03-15 07:54:30
25898,250588103,250009400,257362341,1,2021-03-15 07:54:30
52301,250002400,250002400,250002400,1,2021-03-15 07:54:30
183597,0,0,100000,0,2021-03-15 07:54:30
179292,1662667,2003300,1846213,1,2021-03-15 07:54:30
30814,1800,0,1800,0,2021-03-15 07:54:30
3606,10000,0,10000,0,2021-03-15 07:54:30
18401,9295369540,9310000100,9451111170,1,2021-03-15 07:54:30
180346,16500,0,16500,0,2021-03-15 07:54:30
184347,90004869,0,90004888,0,2021-03-15 07:54:30
184340,20004869,0,20004888,0,2021-03-15 07:54:30
179022,31420,0,51100,0,2021-03-15 07:54:30
20498,1600,0,1600,0,2021-03-15 07:54:30
42737,7600,0,7600,0,2021-03-15 07:54:30
180383,9000,0,9000,0,2021-03-15 07:54:30
i:176961::3:1676:6652:6907:1:9:60,1263220,804300,3468240,3,2021-03-15 07:54:30
i:176962::3:1676:6652:6907:1:9:60,2834405,6613500,4041534,1,2021-03-15 07:54:30
i:176963::3:1676:6652:6907:1:9:60,2742056,0,1650635,0,2021-03-15 07:54:30
i:176964::3:1676:6652:6907:1:9:60,2088211,0,3615373,0,2021-03-15 07:54:30
i:176965::3:1676:6652:6907:1:9:60,1524417,0,1552103,0,2021-03-15 07:54:30
i:176966::3:1676:6652:6907:1:9:60,1521494,999000,2672551,4,2021-03-15 07:54:30
i:176967::3:1676:6652:6907:1:9:60,7102482,0,1995744,0,2021-03-15 07:54:30
i:176968::3:1676:6652:6907:1:9:60,5984249,0,10399708,0,2021-03-15 07:54:30
i:176969::3:1676:6652:6907:1:9:60,1584166,480000,839952,1,2021-03-15 07:54:30
i:176970::3:1676:6652:6907:1:9:60,1503716,419900,2085639,1,2021-03-15 07:54:30
i:176971::3:1676:6652:6907:1:9:60,838162,500000,1552969,3,2021-03-15 07:54:30
i:176972::3:1676:6652:6907:1:9:60,1061825,0,489030,0,2021-03-15 07:54:30
i:176973::3:1676:6652:6907:1:9:60,9904997,14628600,8489239,1,2021-03-15 07:54:30
i:176974::3:1676:6652:6907:1:9:60,1006086,0,1256191,0,2021-03-15 07:54:30
i:176975::3:1676:6652:6907:1:9:60,736384,0,1036393,0,2021-03-15 07:54:30
i:176976::3:1676:6652:6907:1:9:60,3608653,0,1373014,0,2021-03-15 07:54:30
i:176978::3:1676:6652:6907:1:9:60,2301387,700000,2908736,2,2021-03-15 07:54:30
i:176979::3:1676:6652:6907:1:9:60,1512841,0,1915380,0,2021-03-15 07:54:30
i:176981::3:1676:6652:6907:1:9:60,1903490,795800,2294078,2,2021-03-15 07:54:30
i:176984::3:1676:6652:6907:1:9:60,3415190,0,2060882,0,2021-03-15 07:54:30
i:176987::3:1676:6652:6907:1:9:60,2951712,850000,4634930,2,2021-03-15 07:54:30
i:176988::3:1676:6652:6907:1:9:60,10787032,0,6905622,0,2021-03-15 07:54:30
i:176991::3:1676:6652:6907:1:9:60,1464366,1089000,1465396,2,2021-03-15 07:54:30
i:184778::4:1485:6646:6652:7188,376267622,394009900,408236956,19,2021-03-15 07:54:30
i:159820::2:1704:4796:1:9:50,432895419,0,342482798,0,2021-03-15 07:54:30
i:179593::3:1711:6652:6911:1:9:60,176310232,110000000,210525400,1,2021-03-15 07:54:30
i:161892::3:1683:5804:6858,98445868,0,97687683,0,2021-03-15 07:54:30
i:161897::3:1683:5804:6858,9992998,0,9993358,0,2021-03-15 07:54:30
i:161883::3:1711:5804:6849,25026235,0,25281099,0,2021-03-15 07:54:30
i:172236::1:6887:1:9:51,1017681,3000000,1531546,4,2021-03-15 07:54:30
i:172237::1:6887:1:9:51,409690,0,667157,0,2021-03-15 07:54:30
i:159571::2:1704:4796:1:9:50,1028478830,1206780300,593570041,1,2021-03-15 07:54:30
i:161984::2:1711:6848,3386238,0,2888850,0,2021-03-15 07:54:30
i:152818::3:1697:4927:5804,648760858,672377000,571770314,1,2021-03-15 07:54:30
i:176779::3:1676:6652:6907:1:9:60,700658,552300,1215162,3,2021-03-15 07:54:30
i:177787::3:1683:6652:6907:1:9:56,0,0,9653300,0,2021-03-15 07:54:30
i:178947::3:1697:6652:6908:1:9:54,2692968,0,2085142,0,2021-03-15 07:54:30
i:178953::3:1697:6652:6908:1:9:54,58459552,62500000,29613222,1,2021-03-15 07:54:30
i:159605::2:1683:6655:1:9:47,0,0,495400,0,2021-03-15 07:54:30
i:176972::3:1683:6652:6907:1:9:59,12729004,442100,36607483,1,2021-03-15 07:54:30
i:160140::3:42:1690:4796:1:9:50,238188500,238188500,238188500,1,2021-03-15 07:54:30
i:160143::3:42:1690:4796:1:9:50,0,0,2889061500,0,2021-03-15 07:54:30
i:171442::1:6893:1:9:51,14561931,22084200,13803366,5,2021-03-15 07:54:30
i:171443::1:6893:1:9:51,9039825,0,6391674,0,2021-03-15 07:54:30
i:171444::1:6893:1:9:51,7967616,1700000,7028821,17,2021-03-15 07:54:30
i:171446::1:6893:1:9:51,16361078,24140600,13149148,3,2021-03-15 07:54:30
i:171448::1:6893:1:9:51,13388867,24683800,8012552,2,2021-03-15 07:54:30
i:171449::1:6893:1:9:51,12275568,19450800,7541362,3,2021-03-15 07:54:30
i:182556::3:1683:6652:6907:1:9:60,24257119,1106800,16056779,1,2021-03-15 07:54:30
i:182557::3:1683:6652:6907:1:9:60,1418083,999900,3997560,1,2021-03-15 07:54:30
i:182558::3:1683:6652:6907:1:9:60,1942722,1399000,3442433,1,2021-03-15 07:54:30
i:170112::4:40:1704:4802:6655:1:9:52,7197700,0,20429896,0,2021-03-15 07:54:30
i:159185::2:1676:6654:1:9:26,0,0,7238620,0,2021-03-15 07:54:30
i:177780::3:1704:6652:6907:1:9:51,99990000,0,99990000,0,2021-03-15 07:54:30
i:177786::3:1704:6652:6907:1:9:51,99990000,99990000,99990000,1,2021-03-15 07:54:30
i:177791::3:1704:6652:6907:1:9:51,99990000,0,99990000,0,2021-03-15 07:54:30
i:172238::1:6885:1:9:55,1232863,0,2002450,0,2021-03-15 07:54:30
i:172240::1:6885:1:9:55,0,0,1810733,0,2021-03-15 07:54:30
i:172246::1:6885:1:9:55,1528982,1035500,2305753,2,2021-03-15 07:54:30
i:172248::1:6885:1:9:55,506536,499900,566943,1,2021-03-15 07:54:30
i:160126::2:1704:4796:1:9:50,0,0,9990000,0,2021-03-15 07:54:30
i:177781::3:1683:6652:6907:1:9:59,0,0,400000,0,2021-03-15 07:54:30
i:177809::3:1711:6652:6908:1:9:53,62500000,62500000,41496920,1,2021-03-15 07:54:30
i:177783::3:1683:6652:6907:1:9:59,0,0,855420,0,2021-03-15 07:54:30
i:177787::3:1683:6652:6907:1:9:59,540000,0,479983,0,2021-03-15 07:54:30
i:160145::2:1704:4796:1:9:50,0,0,23830900,0,2021-03-15 07:54:30
i:171374::1:6890:1:9:50,1025621,0,809838,0,2021-03-15 07:54:30
i:159173::2:1711:6654:1:9:37,0,0,995000,0,2021-03-15 07:54:30
i:171379::1:6890:1:9:50,1005455,787000,674376,1,2021-03-15 07:54:30
i:160156::2:1704:4796:1:9:50,71670100,0,40225399,0,2021-03-15 07:54:30
i:170201::2:1704:6655:1:9:52,4135235,0,3749882,0,2021-03-15 07:54:30
i:161939::2:1711:6854,4457605,0,4457774,0,2021-03-15 07:54:30
i:160176::2:1704:4796:1:9:50,682215958,581314500,823542273,2,2021-03-15 07:54:30
i:176969::3:42:1704:6907:1:9:60,1058700,0,1531700,0,2021-03-15 07:54:30
i:182557::3:1676:6652:6907:1:9:50,199990000,0,199990000,0,2021-03-15 07:54:30
i:173196::1:6887:1:9:54,400000,0,403062,0,2021-03-15 07:54:30
i:173197::1:6887:1:9:54,300000,0,589542,0,2021-03-15 07:54:30
i:176990::3:42:1704:6907:1:9:60,2447217,0,5721766,0,2021-03-15 07:54:30
i:152818::3:1676:5804:6845,29996659,0,29997741,0,2021-03-15 07:54:30
i:161965::2:1683:6865,184520177,0,137425055,0,2021-03-15 07:54:30
i:177800::3:40:1711:6908:1:9:60,0,0,5160200,0,2021-03-15 07:54:30
i:177799::3:43:1676:6908:1:9:60,808900,0,611560,0,2021-03-15 07:54:30
i:175544::2:1704:6907:1:9:60,953965,0,1116675,0,2021-03-15 07:54:30
i:175545::2:1704:6907:1:9:60,1434568,0,741693,0,2021-03-15 07:54:30
i:177802::3:43:1676:6908:1:9:60,11712503,11885700,7181278,1,2021-03-15 07:54:30
i:175547::2:1704:6907:1:9:60,1053762,0,961849,0,2021-03-15 07:54:30
i:175548::2:1704:6907:1:9:60,455981,0,1423805,0,2021-03-15 07:54:30
i:175550::2:1704:6907:1:9:60,1814073,753600,5612416,1,2021-03-15 07:54:30
i:175552::2:1704:6907:1:9:60,874412,500000,752307,2,2021-03-15 07:54:30
i:175556::2:1704:6907:1:9:60,472937,400000,673870,1,2021-03-15 07:54:30
i:154855::2:1690:6654:1:9:46,13735755000,22050222000,1692154394,1,2021-03-15 07:54:30
i:175560::2:1704:6907:1:9:60,649789,540000,2846028,1,2021-03-15 07:54:30
i:175561::2:1704:6907:1:9:60,529323,500000,608080,1,2021-03-15 07:54:30
i:175562::2:1704:6907:1:9:60,2953718,1800000,2073604,1,2021-03-15 07:54:30
i:175563::2:1704:6907:1:9:60,21062274,22944900,3512461,1,2021-03-15 07:54:30
i:175565::2:1704:6907:1:9:60,2066726,1477900,941164,5,2021-03-15 07:54:30
i:175567::2:1704:6907:1:9:60,2049007,2306900,4427376,3,2021-03-15 07:54:30
i:159184::3:40:1704:6654:1:9:50,3009900,0,2353300,0,2021-03-15 07:54:30
i:175569::2:1704:6907:1:9:60,388858,0,603678,0,2021-03-15 07:54:30
i:175573::2:1704:6907:1:9:60,2056714,0,926645,0,2021-03-15 07:54:30
i:175544::2:1697:6907:1:9:52,99636402,0,99034807,0,2021-03-15 07:54:30
i:159584::2:1704:4796:1:9:50,202527500,202527500,202527500,1,2021-03-15 07:54:30
i:175553::2:1697:6907:1:9:52,99990000,99990000,99990000,1,2021-03-15 07:54:30
i:175557::2:1697:6907:1:9:52,56627533,32500000,49375000,1,2021-03-15 07:54:30
i:175559::2:1697:6907:1:9:52,99990000,0,99990000,0,2021-03-15 07:54:30
i:175561::2:1697:6907:1:9:52,99990000,0,99990000,0,2021-03-15 07:54:30
i:175562::2:1697:6907:1:9:52,99990000,0,99990000,0,2021-03-15 07:54:30
i:175563::2:1697:6907:1:9:52,99990000,0,99990000,0,2021-03-15 07:54:30
i:175567::2:1697:6907:1:9:52,99990000,0,99990000,0,2021-03-15 07:54:30
i:159840::3:1472:4786:4802,689484759,0,834997813,0,2021-03-15 07:54:30
i:175572::2:1697:6907:1:9:52,74674787,0,73981711,0,2021-03-15 07:54:30
i:175573::2:1697:6907:1:9:52,42944537,18450000,37298666,1,2021-03-15 07:54:30
i:167993::2:1690:6863,43901572,0,62761339,0,2021-03-15 07:54:30
i:182690::2:6652:6908:1:9:55,39005818,62500000,3681354,1,2021-03-15 07:54:30
i:159797::3:1711:4802:6655:1:9:38,99999998000,99999999000,499634800,1,2021-03-15 07:54:30
i:170119::3:1683:4802:6655:1:9:50,11816134,14760900,16939110,1,2021-03-15 07:54:30
i:170316::1:1711,773788922,364341200,931549337,2,2021-03-15 07:54:30
i:159939::3:1676:4928:6873,70348837,0,86474358,0,2021-03-15 07:54:30
i:170343::1:1711,680219987,60712300,58015106,2,2021-03-15 07:54:30
i:160134::2:1683:6654:1:9:44,0,0,450522,0,2021-03-15 07:54:30
i:169400::2:1704:6654:1:9:57,15133900,0,13105233,0,2021-03-15 07:54:30
i:159490::2:1697:6655:1:9:13,0,0,5410000,0,2021-03-15 07:54:30
i:183971::3:1704:6652:6908:1:9:60,1003027,0,763957,0,2021-03-15 07:54:30
i:176985::4:1697:6652:6907:6935:1:9:51,149990000,149990000,149990000,1,2021-03-15 07:54:30
i:179319::3:42:1690:6908:1:9:60,754900,0,3616400,0,2021-03-15 07:54:30
i:183035::4:1472:6646:6935:7189,0,0,661000000,0,2021-03-15 07:54:30
i:179332::3:40:1683:6908:1:9:52,0,0,13339800,0,2021-03-15 07:54:30
i:159194::2:1697:4796:1:9:50,1346876145,0,930429530,0,2021-03-15 07:54:30
i:159200::2:1697:4796:1:9:50,1645998117,0,1182388336,0,2021-03-15 07:54:30
i:183971::3:1704:6652:6908:1:9:54,62500000,62500000,46500000,2,2021-03-15 07:54:30
i:173200::2:6885:7224:1:9:55,0,0,4302037,0,2021-03-15 07:54:30
i:159547::2:1690:6655:1:9:13,0,0,35348200,0,2021-03-15 07:54:30
i:159212::2:1697:4796:1:9:50,2358100051,2647158800,1117719864,1,2021-03-15 07:54:30
i:177774::3:1676:6652:6907:1:9:55,0,0,73501366,0,2021-03-15 07:54:30
i:159218::2:1697:4796:1:9:50,1417660408,0,869575825,0,2021-03-15 07:54:30
i:159800::3:43:1711:6655:1:9:40,0,0,7484262,0,2021-03-15 07:54:30
i:161963::2:1704:6870,164004487,0,123915688,0,2021-03-15 07:54:30
i:159219::2:1704:6654:1:9:49,2133600,0,2133600,0,2021-03-15 07:54:30
i:177769::3:1676:6652:6907:1:9:60,1233278,383000,701839,2,2021-03-15 07:54:30
i:177770::3:1676:6652:6907:1:9:60,2126349,0,1104656,0,2021-03-15 07:54:30
i:177771::3:1676:6652:6907:1:9:60,2898540,2475100,1325028,2,2021-03-15 07:54:30
i:177772::3:1676:6652:6907:1:9:60,412330,380000,480410,2,2021-03-15 07:54:30
i:177773::3:1676:6652:6907:1:9:60,845258,450000,680620,3,2021-03-15 07:54:30
i:159264::2:1697:4796:1:9:50,1883972553,0,1497600873,0,2021-03-15 07:54:30
i:177777::3:1676:6652:6907:1:9:60,1693648,2000000,1338833,1,2021-03-15 07:54:30
i:177778::3:1676:6652:6907:1:9:60,1073494,0,1064994,0,2021-03-15 07:54:30
i:177780::3:1676:6652:6907:1:9:60,534986,490000,926463,3,2021-03-15 07:54:30
i:177781::3:1676:6652:6907:1:9:60,550657,480000,518111,2,2021-03-15 07:54:30
i:177782::3:1676:6652:6907:1:9:60,675483,0,495961,0,2021-03-15 07:54:30
i:177783::3:1676:6652:6907:1:9:60,406700,380000,806271,1,2021-03-15 07:54:30
i:177784::3:1676:6652:6907:1:9:60,49516267,1390000,3922984,2,2021-03-15 07:54:30
i:177786::3:1676:6652:6907:1:9:60,636959,500000,618786,3,2021-03-15 07:54:30
i:177788::3:1676:6652:6907:1:9:60,847701,750000,1623842,4,2021-03-15 07:54:30
i:177789::3:1676:6652:6907:1:9:60,682168,0,5996560,0,2021-03-15 07:54:30
i:177790::3:1676:6652:6907:1:9:60,12309426,6340000,1219584,3,2021-03-15 07:54:30
i:177792::3:1676:6652:6907:1:9:60,667511,549000,1234027,1,2021-03-15 07:54:30
i:177793::3:1676:6652:6907:1:9:60,809243,0,674589,0,2021-03-15 07:54:30
i:177796::3:1676:6652:6907:1:9:60,1135831,0,1025892,0,2021-03-15 07:54:30
i:177797::3:1676:6652:6907:1:9:60,1641972,0,2169118,0,2021-03-15 07:54:30
i:177798::3:1676:6652:6907:1:9:60,754329,500000,2110559,2,2021-03-15 07:54:30
i:175543::2:1704:6907:1:9:60,449811,0,1236741,0,2021-03-15 07:54:30
i:161936::2:1683:6883,24520217,0,15159948,0,2021-03-15 07:54:30
i:177811::3:1676:6652:6907:1:9:60,7390532,3500000,12707385,4,2021-03-15 07:54:30
i:177812::3:1676:6652:6907:1:9:60,5893470,2009800,5158723,2,2021-03-15 07:54:30
i:177815::3:1676:6652:6907:1:9:60,6466180,7500000,3562336,2,2021-03-15 07:54:30
i:177816::3:1676:6652:6907:1:9:60,3866257,1700000,2483066,1,2021-03-15 07:54:30
i:159280::2:1704:6654:1:9:49,0,0,3272271,0,2021-03-15 07:54:30
i:175568::2:1704:6907:1:9:60,4079128,0,1958309,0,2021-03-15 07:54:30
i:173201::2:6883:7180:1:9:51,0,0,1572500,0,2021-03-15 07:54:30
i:172234::1:6890:1:9:50,0,0,574950,0,2021-03-15 07:54:30
